ID,TEMP,HUMIDITY,TOTAL_CLOUD_COVER,DEW_POINT,WEATHER_TYPE,AVG_WIND_SPEED,AVG_WIND_DIRECTION,GLOBAL_RADIATION,ZENITH,ELEVATION,AZIMUTH,TIMESTAMP,TARGET
1505,19.8,60,0,11.7,-1,4.6,40,151.1,68.89,21.11,257.11,2021-09-01 16:00:00+00:00,30410.77
1506,18.6,61,0,11.0,-1,4.4,30,90.8,78.48,11.52,268.92,2021-09-01 17:00:00+00:00,13340.43
1507,17.0,67,2,10.9,-1,4.7,40,33.9,87.93,2.07,280.29,2021-09-01 18:00:00+00:00,4080.68
1508,15.3,75,4,11.0,-1,4.7,40,2.3,97.53,-7.53,291.89,2021-09-01 19:00:00+00:00,196.37
1509,14.0,78,0,10.3,-1,4.5,30,0.0,106.09,-16.09,304.31,2021-09-01 20:00:00+00:00,0.0
1510,13.2,82,0,10.3,-1,4.5,30,0.0,113.4,-23.4,318.07,2021-09-01 21:00:00+00:00,0.0
1511,12.0,88,0,10.0,-1,3.4,30,0.0,118.87,-28.87,333.48,2021-09-01 22:00:00+00:00,0.0
1512,12.2,89,0,10.5,-1,3.9,40,0.0,121.9,-31.9,350.36,2021-09-01 23:00:00+00:00,0.0
1513,11.6,92,0,10.3,-1,3.9,40,0.0,122.06,-32.06,7.9,2021-09-02 00:00:00+00:00,0.0
1514,10.9,96,0,10.2,110,3.3,40,0.0,119.33,-29.33,24.9,2021-09-02 01:00:00+00:00,0.0
1515,10.7,97,0,10.2,110,3.3,40,0.0,114.11,-24.11,40.5,2021-09-02 02:00:00+00:00,0.0
1516,10.3,97,0,9.9,110,3.7,40,0.0,106.97,-16.97,54.44,2021-09-02 03:00:00+00:00,0.0
1517,10.3,98,2,9.9,110,3.8,40,0.0,98.54,-8.54,67.0,2021-09-02 04:00:00+00:00,0.0
1518,10.5,99,8,10.4,130,3.6,40,0.3,88.92,1.08,78.68,2021-09-02 05:00:00+00:00,1.0
1519,10.6,98,8,10.3,120,3.3,40,7.6,79.59,10.41,90.07,2021-09-02 06:00:00+00:00,5094.83
1520,11.4,94,8,10.5,110,3.9,40,40.5,70.01,19.99,101.82,2021-09-02 07:00:00+00:00,27042.97
1521,13.3,83,2,10.5,100,3.2,40,116.1,60.84,29.16,114.7,2021-09-02 08:00:00+00:00,55200.14
1522,14.9,79,0,11.3,100,2.6,40,184.8,52.65,37.35,129.57,2021-09-02 09:00:00+00:00,67110.22
1523,18.1,70,0,12.5,-1,3.6,30,228.9,46.22,43.78,147.26,2021-09-02 10:00:00+00:00,78822.99
1524,20.2,64,0,13.2,-1,3.9,30,259.5,42.53,47.47,167.92,2021-09-02 11:00:00+00:00,85720.26
1525,21.9,48,0,10.4,100,4.6,50,273.6,42.37,47.63,190.01,2021-09-02 12:00:00+00:00,85899.43
1526,22.7,46,0,10.6,-1,4.6,60,268.3,45.78,44.22,210.88,2021-09-02 13:00:00+00:00,77836.17
1527,22.8,47,0,10.8,-1,4.3,70,239.4,52.02,37.98,228.84,2021-09-02 14:00:00+00:00,65190.27
1528,23.3,48,0,11.6,-1,4.2,70,204.5,60.1,29.9,243.92,2021-09-02 15:00:00+00:00,46840.15
1529,22.7,47,0,10.9,-1,3.6,70,151.1,69.22,20.78,256.92,2021-09-02 16:00:00+00:00,29149.43
1530,21.6,50,0,10.8,-1,4.7,70,91.0,78.8,11.2,268.74,2021-09-02 17:00:00+00:00,12285.91
1531,20.1,57,0,11.3,-1,4.8,70,34.1,88.23,1.77,280.12,2021-09-02 18:00:00+00:00,3348.01
1532,18.3,65,0,11.7,-1,4.4,60,2.1,97.87,-7.87,291.73,2021-09-02 19:00:00+00:00,160.67
1533,17.6,68,0,11.5,-1,4.8,50,0.0,106.44,-16.44,304.18,2021-09-02 20:00:00+00:00,0.0
1534,16.6,72,0,11.6,-1,4.4,50,0.0,113.76,-23.76,317.98,2021-09-02 21:00:00+00:00,0.0
1535,15.6,77,0,11.6,-1,3.8,40,0.0,119.24,-29.24,333.44,2021-09-02 22:00:00+00:00,0.0
1536,14.4,82,0,11.4,-1,3.7,40,0.0,122.27,-32.27,350.41,2021-09-02 23:00:00+00:00,0.0
1537,14.3,82,0,11.4,-1,4.2,40,0.0,122.42,-32.42,8.03,2021-09-03 00:00:00+00:00,0.0
1538,13.1,88,0,11.2,-1,3.1,40,0.0,119.66,-29.66,25.11,2021-09-03 01:00:00+00:00,0.0
1539,12.3,91,0,10.8,-1,3.5,40,0.0,114.4,-24.4,40.75,2021-09-03 02:00:00+00:00,0.0
1540,11.9,93,0,10.8,-1,3.2,40,0.0,107.24,-17.24,54.71,2021-09-03 03:00:00+00:00,0.0
1541,11.6,94,0,10.7,-1,2.8,30,0.0,98.78,-8.78,67.28,2021-09-03 04:00:00+00:00,0.0
1542,11.8,93,0,10.8,-1,3.1,40,0.2,89.12,0.88,78.97,2021-09-03 05:00:00+00:00,1.2
1543,11.5,94,0,10.6,-1,3.4,40,15.8,79.81,10.19,90.37,2021-09-03 06:00:00+00:00,3981.56
1544,13.8,84,0,11.2,-1,3.0,40,68.0,70.24,19.76,102.14,2021-09-03 07:00:00+00:00,26931.74
1545,15.7,77,0,11.7,-1,3.7,40,128.2,61.09,28.91,115.02,2021-09-03 08:00:00+00:00,51582.31
1546,17.7,70,0,12.1,-1,2.6,40,183.6,52.93,37.07,129.88,2021-09-03 09:00:00+00:00,66712.69
1547,20.0,64,0,12.9,-1,2.5,30,228.1,46.54,43.46,147.54,2021-09-03 10:00:00+00:00,77318.72
1548,22.3,56,0,13.0,-1,2.4,20,256.3,42.88,47.12,168.11,2021-09-03 11:00:00+00:00,83340.27
1549,24.1,48,0,12.3,-1,2.3,20,268.4,42.74,47.26,190.07,2021-09-03 12:00:00+00:00,82042.47
1550,25.1,42,0,11.4,-1,1.6,30,262.1,46.16,43.84,210.81,2021-09-03 13:00:00+00:00,42987.39
1551,25.9,44,0,12.6,-1,1.2,250,238.1,52.38,37.62,228.7,2021-09-03 14:00:00+00:00,39032.5
1552,25.8,38,0,10.6,-1,1.4,160,200.2,60.44,29.56,243.75,2021-09-03 15:00:00+00:00,44252.89
1553,25.5,43,0,12.1,-1,1.4,130,147.0,69.55,20.45,256.74,2021-09-03 16:00:00+00:00,27375.08
1554,24.4,44,0,11.4,-1,2.5,40,87.4,79.13,10.87,268.55,2021-09-03 17:00:00+00:00,10739.73
1555,21.9,52,0,11.6,-1,2.9,40,31.0,88.54,1.46,279.94,2021-09-03 18:00:00+00:00,3001.47
1556,19.9,61,0,12.3,-1,2.9,40,1.6,98.21,-8.21,291.57,2021-09-03 19:00:00+00:00,49.72
1557,18.9,62,0,11.5,-1,1.6,50,0.0,106.79,-16.79,304.04,2021-09-03 20:00:00+00:00,0.0
1558,17.5,67,0,11.4,-1,1.5,40,0.0,114.13,-24.13,317.88,2021-09-03 21:00:00+00:00,0.0
1559,15.4,79,0,11.8,-1,1.8,40,0.0,119.62,-29.62,333.41,2021-09-03 22:00:00+00:00,0.0
1560,14.6,83,0,11.8,-1,2.4,40,0.0,122.65,-32.65,350.46,2021-09-03 23:00:00+00:00,0.0
1561,13.2,89,0,11.5,-1,2.3,40,0.0,122.78,-32.78,8.17,2021-09-04 00:00:00+00:00,0.0
1562,12.9,91,0,11.5,-1,2.4,30,0.0,119.99,-29.99,25.32,2021-09-04 01:00:00+00:00,0.0
1563,12.3,93,0,11.2,-1,2.7,30,0.0,114.7,-24.7,41.0,2021-09-04 02:00:00+00:00,0.0
1564,11.6,96,0,10.9,-1,3.0,30,0.0,107.51,-17.51,54.99,2021-09-04 03:00:00+00:00,0.0
1565,11.1,96,0,10.5,-1,2.6,30,0.0,99.03,-9.03,67.57,2021-09-04 04:00:00+00:00,0.0
1566,10.6,97,0,10.2,100,2.5,30,0.3,89.32,0.68,79.27,2021-09-04 05:00:00+00:00,0.0
1567,10.8,98,0,10.4,100,2.5,30,14.3,80.04,9.96,90.68,2021-09-04 06:00:00+00:00,3427.55
1568,13.0,87,0,10.9,-1,1.3,30,63.5,70.47,19.53,102.45,2021-09-04 07:00:00+00:00,24349.79
1569,16.1,76,0,12.0,-1,1.8,50,122.9,61.34,28.66,115.34,2021-09-04 08:00:00+00:00,48428.49
1570,18.0,72,0,12.9,-1,1.7,40,178.1,53.21,36.79,130.2,2021-09-04 09:00:00+00:00,64447.36
1571,20.1,62,0,12.6,-1,2.1,20,223.9,46.86,43.14,147.83,2021-09-04 10:00:00+00:00,75402.42
1572,23.1,52,0,12.7,-1,2.4,20,254.0,43.24,46.76,168.3,2021-09-04 11:00:00+00:00,81519.79
1573,24.0,48,0,12.3,-1,3.0,30,265.5,43.12,46.88,190.13,2021-09-04 12:00:00+00:00,80177.61
1574,24.4,46,0,12.2,-1,2.7,30,255.2,46.53,43.47,210.75,2021-09-04 13:00:00+00:00,59146.19
1575,25.3,46,0,12.7,-1,2.2,20,240.5,52.74,37.26,228.57,2021-09-04 14:00:00+00:00,52216.63
1576,24.4,44,0,11.3,-1,1.9,50,186.4,60.79,29.21,243.58,2021-09-04 15:00:00+00:00,40708.39
1577,24.2,48,0,12.5,-1,2.0,40,53.0,69.89,20.11,256.56,2021-09-04 16:00:00+00:00,24054.21
1578,24.0,45,0,11.4,-1,2.7,30,82.4,79.46,10.54,268.37,2021-09-04 17:00:00+00:00,11845.07
1579,21.8,54,0,12.1,-1,2.8,30,30.0,88.84,1.16,279.77,2021-09-04 18:00:00+00:00,3404.09
1580,19.4,67,0,13.0,-1,2.7,40,1.2,98.55,-8.55,291.41,2021-09-04 19:00:00+00:00,17.09
1581,18.6,68,0,12.6,-1,1.6,70,0.0,107.15,-17.15,303.9,2021-09-04 20:00:00+00:00,0.0
1582,17.0,78,0,13.1,-1,1.6,40,0.0,114.5,-24.5,317.78,2021-09-04 21:00:00+00:00,0.0
1583,15.7,85,0,13.2,-1,2.7,40,0.0,119.99,-29.99,333.38,2021-09-04 22:00:00+00:00,0.0
1584,15.5,83,0,12.7,-1,2.3,40,0.0,123.02,-33.02,350.51,2021-09-04 23:00:00+00:00,0.0
1585,14.6,87,0,12.5,-1,2.8,30,0.0,123.14,-33.14,8.3,2021-09-05 00:00:00+00:00,0.0
1586,13.8,90,0,12.1,-1,2.9,30,0.0,120.33,-30.33,25.53,2021-09-05 01:00:00+00:00,0.0
1587,12.9,91,0,11.5,-1,2.8,30,0.0,115.0,-25.0,41.26,2021-09-05 02:00:00+00:00,0.0
1588,12.9,96,0,12.3,100,2.7,30,0.0,107.78,-17.78,55.27,2021-09-05 03:00:00+00:00,0.0
1589,12.1,96,0,11.5,-1,2.8,30,0.0,99.27,-9.27,67.86,2021-09-05 04:00:00+00:00,0.0
1590,12.0,96,0,11.5,-1,2.9,30,0.2,89.52,0.48,79.57,2021-09-05 05:00:00+00:00,75.45
1591,12.4,97,0,11.9,100,2.9,20,12.4,80.26,9.74,90.99,2021-09-05 06:00:00+00:00,3774.37
1592,14.1,91,0,12.6,100,1.8,30,59.2,70.7,19.3,102.77,2021-09-05 07:00:00+00:00,23017.56
1593,16.8,78,4,12.9,-1,2.2,40,120.0,61.59,28.41,115.67,2021-09-05 08:00:00+00:00,47486.4
1594,17.8,76,8,13.4,100,2.3,40,145.5,53.49,36.51,130.52,2021-09-05 09:00:00+00:00,50067.82
1595,20.3,64,0,13.4,-1,1.9,30,209.5,47.17,42.83,148.11,2021-09-05 10:00:00+00:00,70616.0
1596,23.2,59,6,14.7,-1,1.5,350,222.4,43.59,46.41,168.49,2021-09-05 11:00:00+00:00,64133.36
1597,25.2,47,7,13.3,100,2.6,30,267.9,43.5,46.5,190.18,2021-09-05 12:00:00+00:00,69454.21
1598,25.6,43,2,12.1,-1,2.5,30,211.7,46.91,43.09,210.69,2021-09-05 13:00:00+00:00,59978.78
1599,26.4,45,6,13.7,-1,2.2,50,237.2,53.1,36.9,228.43,2021-09-05 14:00:00+00:00,55906.3
1600,25.3,45,8,12.6,-1,2.4,40,170.1,61.14,28.86,243.41,2021-09-05 15:00:00+00:00,38940.03
1601,25.9,44,8,12.6,-1,2.0,40,113.8,70.23,19.77,256.38,2021-09-05 16:00:00+00:00,27284.13
1602,24.7,46,8,12.2,-1,2.2,60,91.4,79.8,10.2,268.19,2021-09-05 17:00:00+00:00,13801.5
1603,22.6,55,3,13.1,-1,2.6,60,30.3,89.14,0.86,279.59,2021-09-05 18:00:00+00:00,3920.74
1604,20.8,62,2,13.4,-1,1.4,70,1.5,98.9,-8.9,291.25,2021-09-05 19:00:00+00:00,170.8
1605,19.1,71,0,13.7,-1,1.7,50,0.0,107.51,-17.51,303.77,2021-09-05 20:00:00+00:00,0.0
1606,17.6,78,0,13.7,-1,1.4,40,0.0,114.87,-24.87,317.69,2021-09-05 21:00:00+00:00,0.0
1607,16.7,84,0,14.0,-1,1.5,40,0.0,120.37,-30.37,333.34,2021-09-05 22:00:00+00:00,0.0
1608,15.8,87,0,13.7,-1,1.9,30,0.0,123.4,-33.4,350.56,2021-09-05 23:00:00+00:00,0.0
1609,14.6,90,0,13.0,-1,1.7,30,0.0,123.5,-33.5,8.45,2021-09-06 00:00:00+00:00,0.0
1610,14.1,93,0,13.0,-1,1.6,40,0.0,120.66,-30.66,25.74,2021-09-06 01:00:00+00:00,0.0
1611,13.7,94,0,12.8,-1,1.8,30,0.0,115.3,-25.3,41.52,2021-09-06 02:00:00+00:00,0.0
1612,13.3,97,0,12.8,-1,2.2,30,0.0,108.05,-18.05,55.55,2021-09-06 03:00:00+00:00,0.0
1613,13.0,97,0,12.5,-1,2.6,20,0.0,99.52,-9.52,68.16,2021-09-06 04:00:00+00:00,0.0
1614,12.4,96,0,11.8,-1,2.4,40,0.2,89.72,0.28,79.87,2021-09-06 05:00:00+00:00,48.67
1615,12.3,97,0,11.8,-1,2.3,30,11.7,80.49,9.51,91.3,2021-09-06 06:00:00+00:00,3418.18
1616,14.3,91,0,12.8,-1,2.3,30,57.3,70.94,19.06,103.09,2021-09-06 07:00:00+00:00,22000.9
1617,16.8,77,0,12.8,-1,1.3,50,116.5,61.84,28.16,115.99,2021-09-06 08:00:00+00:00,44889.91
1618,19.3,68,0,13.3,-1,2.3,40,170.7,53.77,36.23,130.84,2021-09-06 09:00:00+00:00,59723.51
1619,21.6,61,0,13.9,-1,2.6,30,215.4,47.5,42.5,148.39,2021-09-06 10:00:00+00:00,70810.0
1620,23.9,54,0,14.1,-1,2.4,40,246.3,43.95,46.05,168.68,2021-09-06 11:00:00+00:00,76711.98
1621,25.5,43,2,12.0,-1,2.7,30,260.4,43.88,46.12,190.24,2021-09-06 12:00:00+00:00,73686.13
1622,26.3,38,1,11.0,-1,1.8,10,257.5,47.29,42.71,210.63,2021-09-06 13:00:00+00:00,69806.01
1623,26.3,39,4,11.3,-1,1.8,60,227.9,53.47,36.53,228.3,2021-09-06 14:00:00+00:00,58602.97
1624,25.7,39,7,10.8,-1,1.7,40,134.8,61.49,28.51,243.24,2021-09-06 15:00:00+00:00,30678.95
1625,25.4,42,7,11.5,-1,2.0,20,95.5,70.57,19.43,256.2,2021-09-06 16:00:00+00:00,17398.72
1626,23.8,49,7,12.6,-1,2.1,30,56.1,80.13,9.87,268.01,2021-09-06 17:00:00+00:00,10195.01
1627,21.7,63,7,14.5,-1,1.7,40,15.6,89.44,0.56,279.42,2021-09-06 18:00:00+00:00,2385.87
1628,20.0,69,6,14.2,-1,1.4,60,0.5,99.25,-9.25,291.09,2021-09-06 19:00:00+00:00,0.0
1629,19.1,71,7,13.7,-1,3.0,40,0.0,107.86,-17.86,303.63,2021-09-06 20:00:00+00:00,0.0
1630,18.5,75,7,13.9,-1,2.9,40,0.0,115.24,-25.24,317.59,2021-09-06 21:00:00+00:00,0.0
1631,17.8,79,7,14.2,-1,2.9,40,0.0,120.76,-30.76,333.31,2021-09-06 22:00:00+00:00,0.0
1632,17.3,80,4,13.9,-1,3.1,40,0.0,123.78,-33.78,350.61,2021-09-06 23:00:00+00:00,0.0
1633,16.5,85,0,13.9,-1,2.8,40,0.0,123.86,-33.86,8.59,2021-09-07 00:00:00+00:00,0.0
1634,16.0,87,0,13.8,-1,3.0,20,0.0,120.99,-30.99,25.96,2021-09-07 01:00:00+00:00,0.0
1635,15.0,91,7,13.5,-1,3.4,20,0.0,115.6,-25.6,41.78,2021-09-07 02:00:00+00:00,0.0
1636,13.9,95,7,13.1,-1,2.8,30,0.0,108.32,-18.32,55.84,2021-09-07 03:00:00+00:00,0.0
1637,13.4,96,8,12.8,110,2.4,30,0.0,99.77,-9.77,68.46,2021-09-07 04:00:00+00:00,0.0
1638,13.2,97,8,12.7,110,2.9,30,0.2,89.92,0.08,80.18,2021-09-07 05:00:00+00:00,0.0
1639,13.0,96,8,12.4,110,2.4,30,9.1,80.71,9.29,91.61,2021-09-07 06:00:00+00:00,3046.5
1640,14.2,92,8,13.0,100,2.1,30,36.8,71.17,18.83,103.41,2021-09-07 07:00:00+00:00,14978.96
1641,16.6,78,0,12.7,-1,2.6,40,98.5,62.09,27.91,116.32,2021-09-07 08:00:00+00:00,36296.87
1642,19.0,71,0,13.5,100,1.7,40,148.9,54.05,35.95,131.16,2021-09-07 09:00:00+00:00,50757.56
1643,20.9,62,2,13.3,-1,3.0,30,190.7,47.82,42.18,148.67,2021-09-07 10:00:00+00:00,61815.77
1644,23.3,55,1,13.7,-1,2.3,30,226.0,44.31,45.69,168.87,2021-09-07 11:00:00+00:00,67268.22
1645,24.6,48,3,13.0,100,3.1,30,232.7,44.26,45.74,190.3,2021-09-07 12:00:00+00:00,66405.09
1646,25.4,44,1,12.4,-1,3.6,40,236.7,47.67,42.33,210.57,2021-09-07 13:00:00+00:00,64693.34
1647,25.9,41,1,11.8,-1,2.6,30,214.3,53.84,36.16,228.16,2021-09-07 14:00:00+00:00,51664.5
1648,25.9,44,0,12.6,-1,2.3,30,186.3,61.84,28.16,243.07,2021-09-07 15:00:00+00:00,38370.09
1649,26.0,43,5,12.6,-1,2.6,40,133.8,70.91,19.09,256.02,2021-09-07 16:00:00+00:00,22925.28
1650,24.9,46,5,12.4,-1,3.3,60,74.8,80.47,9.53,267.83,2021-09-07 17:00:00+00:00,11189.02
1651,22.7,51,8,12.1,-1,3.9,60,26.8,89.73,0.27,279.24,2021-09-07 18:00:00+00:00,3226.82
1652,21.2,60,8,13.1,-1,4.5,60,1.1,99.6,-9.6,290.93,2021-09-07 19:00:00+00:00,0.0
1653,19.7,67,8,13.5,-1,2.5,60,0.0,108.23,-18.23,303.49,2021-09-07 20:00:00+00:00,0.0
1654,18.9,71,8,13.5,-1,2.7,30,0.0,115.61,-25.61,317.49,2021-09-07 21:00:00+00:00,0.0
1655,17.2,78,3,13.3,-1,2.9,30,0.0,121.14,-31.14,333.28,2021-09-07 22:00:00+00:00,0.0
1656,16.6,80,0,13.1,-1,3.0,30,0.0,124.16,-34.16,350.66,2021-09-07 23:00:00+00:00,0.0
1657,15.3,85,0,12.9,-1,3.0,30,0.0,124.23,-34.23,8.74,2021-09-08 00:00:00+00:00,0.0
1658,14.8,86,0,12.4,-1,3.8,20,0.0,121.33,-31.33,26.18,2021-09-08 01:00:00+00:00,0.0
1659,15.0,83,0,12.2,-1,3.3,30,0.0,115.9,-25.9,42.04,2021-09-08 02:00:00+00:00,0.0
1660,14.2,87,0,12.0,-1,2.4,40,0.0,108.59,-18.59,56.13,2021-09-08 03:00:00+00:00,0.0
1661,13.0,94,0,12.0,-1,2.3,30,0.0,100.01,-10.01,68.76,2021-09-08 04:00:00+00:00,0.0
1662,12.9,93,0,11.8,-1,2.6,40,0.1,90.12,-0.12,80.48,2021-09-08 05:00:00+00:00,0.0
1663,12.8,94,0,11.8,-1,3.1,40,11.2,80.94,9.06,91.92,2021-09-08 06:00:00+00:00,2002.84
1664,15.3,83,0,12.4,-1,2.6,40,57.6,71.41,18.59,103.73,2021-09-08 07:00:00+00:00,19967.17
1665,17.3,74,0,12.7,-1,2.7,40,115.8,62.35,27.65,116.64,2021-09-08 08:00:00+00:00,42236.47
1666,19.7,68,0,13.6,-1,2.9,30,170.3,54.34,35.66,131.47,2021-09-08 09:00:00+00:00,58467.19
1667,23.7,50,0,12.7,-1,4.0,60,216.4,48.14,41.86,148.94,2021-09-08 10:00:00+00:00,69183.07
1668,25.7,40,0,11.0,-1,3.6,110,246.7,44.67,45.33,169.05,2021-09-08 11:00:00+00:00,75616.32
1669,26.3,38,0,10.9,100,4.4,150,259.8,44.64,45.36,190.36,2021-09-08 12:00:00+00:00,74877.19
1670,27.0,36,0,10.7,-1,3.9,150,253.7,48.05,41.95,210.51,2021-09-08 13:00:00+00:00,68048.09
1671,27.4,33,0,9.7,-1,3.6,140,230.0,54.21,35.79,228.03,2021-09-08 14:00:00+00:00,55294.67
1672,26.9,34,1,9.6,-1,2.8,130,190.3,62.2,27.8,242.9,2021-09-08 15:00:00+00:00,36843.89
1673,26.3,33,2,8.7,-1,3.2,150,136.2,71.26,18.74,255.84,2021-09-08 16:00:00+00:00,21493.36
1674,25.2,37,2,9.6,-1,2.8,120,76.0,80.81,9.19,267.65,2021-09-08 17:00:00+00:00,7888.77
1675,22.5,43,8,9.4,-1,2.1,100,23.9,90.02,-0.02,279.07,2021-09-08 18:00:00+00:00,1665.5
1676,20.9,49,7,9.7,-1,2.1,120,0.5,99.95,-9.95,290.76,2021-09-08 19:00:00+00:00,0.0
1677,20.9,48,8,9.4,-1,1.6,90,0.0,108.59,-18.59,303.35,2021-09-08 20:00:00+00:00,0.0
1678,20.4,50,0,9.6,-1,2.2,40,0.0,115.99,-25.99,317.39,2021-09-08 21:00:00+00:00,0.0
1679,17.8,63,0,10.7,-1,1.8,30,0.0,121.52,-31.52,333.24,2021-09-08 22:00:00+00:00,0.0
1680,16.6,70,0,11.2,-1,2.6,30,0.0,124.55,-34.55,350.72,2021-09-08 23:00:00+00:00,0.0
1681,15.9,74,1,11.3,-1,2.7,20,0.0,124.6,-34.6,8.88,2021-09-09 00:00:00+00:00,0.0
1682,15.1,80,0,11.7,-1,2.6,30,0.0,121.67,-31.67,26.4,2021-09-09 01:00:00+00:00,0.0
1683,14.2,84,0,11.6,-1,2.4,30,0.0,116.2,-26.2,42.31,2021-09-09 02:00:00+00:00,0.0
1684,13.6,88,0,11.7,-1,1.6,30,0.0,108.86,-18.86,56.42,2021-09-09 03:00:00+00:00,0.0
1685,12.8,90,1,11.3,-1,1.2,40,0.0,100.26,-10.26,69.06,2021-09-09 04:00:00+00:00,0.0
1686,13.3,89,4,11.5,-1,1.3,50,0.1,90.92,-0.92,80.79,2021-09-09 05:00:00+00:00,0.01
1687,13.4,89,1,11.7,-1,1.0,0,10.7,81.17,8.83,92.23,2021-09-09 06:00:00+00:00,2963.71
1688,15.2,83,5,12.4,-1,1.2,40,51.3,71.65,18.35,104.05,2021-09-09 07:00:00+00:00,15306.36
1689,15.5,81,7,12.3,-1,1.4,320,49.1,62.61,27.39,116.97,2021-09-09 08:00:00+00:00,11485.97
1690,18.1,76,7,13.8,-1,3.0,220,79.5,54.63,35.37,131.79,2021-09-09 09:00:00+00:00,32046.56
1691,20.0,75,7,15.4,123,2.7,230,98.0,48.47,41.53,149.22,2021-09-09 10:00:00+00:00,38781.54
1692,20.2,82,8,17.1,157,2.9,230,92.8,45.04,44.96,169.24,2021-09-09 11:00:00+00:00,34919.58
1693,21.6,78,7,17.5,123,3.9,230,150.9,45.02,44.98,190.42,2021-09-09 12:00:00+00:00,42620.09
1694,22.5,76,8,18.0,-1,4.2,230,134.9,48.43,41.57,210.45,2021-09-09 13:00:00+00:00,50152.39
1695,23.7,71,8,18.2,-1,3.8,240,152.3,54.58,35.42,227.9,2021-09-09 14:00:00+00:00,42671.0
1696,23.0,71,8,17.4,-1,3.0,240,111.7,62.56,27.44,242.74,2021-09-09 15:00:00+00:00,29550.87
1697,23.2,69,7,17.2,-1,3.0,220,96.6,71.61,18.39,255.66,2021-09-09 16:00:00+00:00,14249.28
1698,22.3,75,8,17.7,-1,3.1,240,33.9,81.15,8.85,267.46,2021-09-09 17:00:00+00:00,7289.05
1699,21.4,78,7,17.3,-1,3.0,220,5.0,90.92,-0.92,278.89,2021-09-09 18:00:00+00:00,549.87
1700,20.0,82,6,16.9,-1,2.0,200,0.2,100.3,-10.3,290.6,2021-09-09 19:00:00+00:00,0.0
1701,20.0,79,8,16.3,123,2.6,200,0.0,108.95,-18.95,303.21,2021-09-09 20:00:00+00:00,0.0
1702,19.9,79,8,16.2,100,2.2,210,0.0,116.37,-26.37,317.3,2021-09-09 21:00:00+00:00,0.0
1703,19.4,81,8,16.2,-1,2.4,210,0.0,121.91,-31.91,333.21,2021-09-09 22:00:00+00:00,0.0
1704,19.5,79,8,15.8,-1,4.0,220,0.0,124.93,-34.93,350.78,2021-09-09 23:00:00+00:00,0.0
1705,19.1,83,8,16.1,123,2.0,220,0.0,124.96,-34.96,9.04,2021-09-10 00:00:00+00:00,0.0
1706,18.3,87,8,16.2,-1,2.1,220,0.0,122.0,-32.0,26.63,2021-09-10 01:00:00+00:00,0.0
1707,18.3,89,7,16.5,-1,2.0,230,0.0,116.51,-26.51,42.59,2021-09-10 02:00:00+00:00,0.0
1708,18.1,89,8,16.3,-1,2.3,220,0.0,109.13,-19.13,56.71,2021-09-10 03:00:00+00:00,0.0
1709,17.9,90,8,16.3,123,1.5,240,0.0,100.51,-10.51,69.36,2021-09-10 04:00:00+00:00,0.0
1710,17.8,93,8,16.6,-1,1.5,240,0.1,91.16,-1.16,81.1,2021-09-10 05:00:00+00:00,0.0
1711,18.0,93,8,16.8,100,1.2,210,3.0,81.4,8.6,92.55,2021-09-10 06:00:00+00:00,356.89
1712,18.3,92,8,17.0,-1,2.0,220,14.4,71.89,18.11,104.37,2021-09-10 07:00:00+00:00,5184.27
1713,18.8,85,7,16.2,-1,2.6,220,32.0,62.86,27.14,117.29,2021-09-10 08:00:00+00:00,17314.65
1714,19.0,81,8,15.8,-1,3.1,220,35.0,54.92,35.08,132.11,2021-09-10 09:00:00+00:00,15703.67
1715,19.8,80,7,16.2,-1,3.2,200,61.9,48.8,41.2,149.5,2021-09-10 10:00:00+00:00,28095.83
1716,20.2,77,7,16.1,-1,3.2,220,118.7,45.4,44.6,169.43,2021-09-10 11:00:00+00:00,43806.75
1717,21.3,75,7,16.8,-1,2.7,230,84.7,45.41,44.59,190.47,2021-09-10 12:00:00+00:00,35254.1
1718,22.9,69,7,16.9,123,5.6,220,198.7,48.82,41.18,210.39,2021-09-10 13:00:00+00:00,51644.93
1719,21.9,67,8,15.5,-1,5.7,210,184.9,54.95,35.05,227.77,2021-09-10 14:00:00+00:00,45756.24
1720,20.3,79,7,16.6,161,4.7,240,87.8,62.91,27.09,242.57,2021-09-10 15:00:00+00:00,24885.07
1721,20.4,80,8,16.8,161,3.9,230,62.8,71.95,18.05,255.48,2021-09-10 16:00:00+00:00,13009.23
1722,19.6,79,8,15.8,123,4.2,210,33.7,81.49,8.51,267.28,2021-09-10 17:00:00+00:00,9578.87
1723,18.5,86,0,16.1,100,3.5,200,14.8,91.27,-1.27,278.72,2021-09-10 18:00:00+00:00,1311.17
1724,17.4,91,2,16.0,-1,2.7,200,0.2,100.66,-10.66,290.44,2021-09-10 19:00:00+00:00,0.0
1725,17.1,92,3,15.8,-1,2.2,230,0.0,109.32,-19.32,303.07,2021-09-10 20:00:00+00:00,0.0
1726,16.6,95,1,15.7,-1,2.0,220,0.0,116.74,-26.74,317.2,2021-09-10 21:00:00+00:00,0.0
1727,16.6,96,3,15.9,-1,2.3,240,0.0,122.3,-32.3,333.18,2021-09-10 22:00:00+00:00,0.0
1728,16.6,96,7,15.9,-1,2.5,240,0.0,125.32,-35.32,350.83,2021-09-10 23:00:00+00:00,0.0
